cct_type,cct_element,f_bus,t_bus,f_bus_x,f_bus_y,t_bus_x,t_bus_y,linestring,slijnem_b,slijnem_f,slijnem_b_p,slijnem_f_p,slijnem_b_m,slijnem_f_m,slijnem_b_r,slijnem_f_r
branch,xf_5104_to_5210_2_2winding_transformer,1149,401,1.49,-12.858,1.424,-12.97,"LINESTRING(1.49 -14.858, 1.424 -14.97)",4.059904193352806,4.135276576890836,4.429845381405322,4.60091194827413,3.8840652078229203,3.882163329395122,4.488147705788267,4.500087526955597
branch,xf_3653_to_3655_1_2winding_transformer,930,60,0.456,5.732,0.822,5.89,"LINESTRING(0.456 5.732, 0.822 5.89)",29.263190318049976,29.312352209803155,35.435714927675946,35.46391378348026,24.718709314810486,24.775242222507234,35.43460020129775,35.48525949253676
branch,xf_1430_1502_1542_1_3winding_transformer_br3,1541,49,0.398,2.0,0.398,2.0,"LINESTRING(0.398 2.0, 0.398 2.0)",9.419119971130215,9.474756481316083,17.740209123384194,14.23804737002323,4.608065512088362,4.647324544710686,32.77770364340667,19.076144174248498
branch,line_2105_to_2177_1_cp,535,890,0.528,-7.256,0.386,-7.246,"LINESTRING(0.528 -7.256, 0.386 -7.246)",8.461115970079577,8.46099098163485,10.099560579747568,10.095332125989593,7.2414365904623414,7.240264356441503,10.10134899948595,10.096629089720237
branch,line_2112_to_2146_1_cp,301,614,0.898,-8.196,0.928,-7.672,"LINESTRING(0.898 -8.196, 0.928 -7.672)",1.1402883835447588,1.1450218433602226,1.2718541054781163,33.49461455341577,1.0367661466677027,1.041112698038366,1.2718542246212872,33.494512901970516
branch,xf_4163_to_4107_4_2winding_transformer,384,1551,-6.082,-3.17,-5.588,-3.294,"LINESTRING(-6.082 -3.17, -5.588 -3.294)",11.850194696273277,11.80092981844535,14.057677013421078,13.994236694387283,10.262698439231725,10.202126948186585,14.06499148497008,13.940713079215977
branch,line_1287_to_1463_1_cp,942,764,1.282,1.924,1.406,1.698,"LINESTRING(1.282 1.924, 1.406 1.698)",12.376701153266783,12.01957285898834,18.585857330120554,14.230548551157012,10.489329742284072,10.62248434203309,14.249157595895385,18.889210060473363
branch,line_3017_to_3636_2_cp,561,797,-1.484,8.184,-1.222,8.14,"LINESTRING(-1.484 8.184, -1.222 8.14)",3.3010884168888603,2.9529509398760876,3.326661560850641,3.2568545265108293,3.319043286338631,2.986187605769006,3.2864396625439283,3.4188339157708194
branch,xf_5111_to_5213_1_2winding_transformer,291,1136,2.246,-12.298,2.322,-12.362,"LINESTRING(2.246 -14.298, 2.322 -14.362)",21.73001208120692,34.529560995495196,40.88347431493034,43.00648983432851,13.09041565410756,20.478364088731922,40.11641771837077,42.993507802619455
branch,xf_1374_to_1518_2_2winding_transformer,309,454,0.934,-0.53,0.8,-0.608,"LINESTRING(0.934 -0.53, 0.8 -0.608)",16.64904462436745,16.65032957254746,20.10574727183424,20.104342764580803,14.08564426016067,14.099398248007763,20.105318719689958,20.10369266070343
branch,line_1378_to_1381_1_cp,1441,874,-0.914,-0.66,-0.932,-0.608,"LINESTRING(-0.914 -0.66, -0.932 -0.608)",4.3787700341138365,4.38465072589946,5.28252463642231,5.2823045386007585,3.707804946841568,3.711375206510196,5.282284802547277,5.282667862504543
branch,xf_1281_to_1576_2_2winding_transformer,1917,1414,1.764,-1.336,1.722,-1.514,"LINESTRING(1.764 -1.336, 1.722 -1.514)",4.47370445904071,2.49107328584772,5.7560530420236935,2.0770992952584244,4.2792214603320025,2.990471211894216,5.798316094341362,4.007560833090316
branch,line_1212_to_1309_1_cp,1805,1565,1.42,-1.236,1.632,-1.394,"LINESTRING(1.42 -1.236, 1.632 -1.394)",29.03661916820704,29.036619154137792,34.845373465299424,34.84537457653063,24.680485698904075,24.68048567864489,34.84537543072496,34.84536623519329
branch,line_3222_to_3519_2_cp,953,143,-1.89,6.672,-1.77,6.492,"LINESTRING(-1.89 6.672, -1.77 6.492)",99.9999971924216,60.12623489708191,99.99999969367319,64.95887963546409,99.99995391256597,60.03177890404029,99.99999988319922,50.7961356141756
branch,xf_1212_to_1499_1_2winding_transformer,1805,487,1.42,-1.236,1.328,-1.402,"LINESTRING(1.42 -1.236, 1.328 -1.402)",2.195638176681078,2.5081160476659665,2.551529269636819,3.3006239450592307,2.6571429032660667,1.8661455558417275,2.3224584531588643,3.292228689925483
branch,xf_3491_to_3490_5_2winding_transformer,1640,1056,-1.902,5.612,-0.844,6.072,"LINESTRING(-1.902 5.612, -0.844 6.072)",21.868819314417127,21.71720633036907,23.736614771269434,21.919935118676133,18.40352748493182,18.511410327684867,24.462158983292888,22.123780222430582
branch,line_1168_to_1497_1_cp,1700,626,1.774,-4.172,1.778,-3.954,"LINESTRING(1.774 -4.172, 1.778 -3.954)",2.459001907381452,2.4588046713974805,2.502702837132405,2.5065373045644557,2.4003592517938355,2.4002408836262363,2.4944770932021942,2.5066333662266054
branch,xf_3362_3364_3363_2_3winding_transformer_br2,585,1424,0.108,6.382,0.108,6.382,"LINESTRING(0.108 6.382, 0.108 6.382)",10.012018463419075,10.011843907841742,11.36980040838308,6.453607991188528,8.983441505133532,8.983128076364176,9.427388152513078,4.424338405388073
branch,xf_3483_3558_3484_3_3winding_transformer_br1,1878,1198,-1.644,11.464,-1.738,10.932,"LINESTRING(-1.644 11.464, -1.738 10.932)",3.203371614944802,3.187635081003901,1.5051892847653914,4.661164781726119,3.7714490174000503,3.757475339545259,1.9289527804411024,8.51600607983973
branch,xf_5090_5200_5201_6_3winding_transformer_br2,1819,325,1.668,-12.604,1.7,-12.618,"LINESTRING(1.668 -14.604, 1.7 -14.618)",0.048251308998085884,0.04793139133542424,0.08510997146674217,0.09679946701734564,0.02185496862256038,0.01432434952547669,0.08513244061177269,0.09670819435387501
branch,xf_3470_to_3543_2_2winding_transformer,427,139,-1.782,7.124,-1.37,7.35,"LINESTRING(-1.782 7.124, -1.37 7.35)",6.457350911525103,5.597508638663695,38.206926063286,75.60977015663029,14.425926671432244,12.798281728116418,24.648626465799506,76.17937737210214
branch,xf_1423_to_1623_1_2winding_transformer,1062,248,3.664,3.634,3.848,3.708,"LINESTRING(3.664 3.634, 3.848 3.708)",39.948604333386704,28.146851129072388,39.856514641286026,39.732369232697515,23.462657493553145,28.667823028457036,39.82313299467272,39.79934141616697
branch,line_1139_to_1247_1_cp,1877,1856,2.084,-4.4,2.256,-4.368,"LINESTRING(2.084 -4.4, 2.256 -4.368)",25.297206270157517,18.82698524298583,23.090296165388743,19.77506741096772,25.14751874566439,19.950285339158842,21.514689775517983,30.217512432385924
branch,line_2199_to_2202_2_cp,245,1004,2.014,-6.86,1.442,-8.51,"LINESTRING(2.014 -6.86, 1.442 -8.51)",56.108152328833995,36.132306318560595,59.54728431915546,37.05995953147895,53.50566970372627,35.705764113136894,75.11711247622954,36.53407922831038
branch,line_1601_to_1658_1_cp,1645,84,5.666,5.434,5.612,5.434,"LINESTRING(5.666 5.434, 5.612 5.434)",7.808019724804203,7.808018401727888,9.489580851512033,9.489670714138201,6.579448785514776,6.579446823628249,9.489739973193362,9.488995272486635
branch,line_3147_to_3401_1_cp,1482,1811,-1.656,13.886,-1.792,13.88,"LINESTRING(-1.656 13.886, -1.792 13.88)",6.18601242162692,6.490834921753963,9.167004735416603,6.284385076686803,5.202356541464128,5.211972781365666,9.522834748666597,6.1349804891805615
branch,xf_3014_to_3016_1_2winding_transformer,1258,1512,-1.782,5.912,-1.862,5.99,"LINESTRING(-1.782 5.912, -1.862 5.99)",1.785489353128558e-5,1.8180399098561716e-5,1.8247777011564753e-5,2.0255747071360945e-5,1.6624247216313947e-5,1.720649817361102e-5,1.822362632845249e-5,2.020580210521209e-5
branch,line_1169_to_1541_2_cp,665,472,2.538,-1.042,2.718,-1.076,"LINESTRING(2.538 -1.042, 2.718 -1.076)",4.746214727602162,4.7497355419923375,7.018778338239532,28.317633023131826,7.750760776949224,7.757579161674938,8.364607578728391,45.84927737441885
branch,line_1230_to_1401_1_cp,1538,1276,0.494,0.39,0.622,0.468,"LINESTRING(0.494 0.39, 0.622 0.468)",0.0,0.0,0.0,0.0,0.0,1.3651234347429258e-19,0.0,0.0
branch,line_1106_to_1151_1_cp,510,1979,1.926,-4.258,2.26,-3.734,"LINESTRING(1.926 -4.258, 2.26 -3.734)",35.68353136651824,29.479090665875603,35.41456087345724,35.462250446621155,36.01546222001923,22.865379044286687,35.45769200499766,35.262731113358925
branch,xf_2162_to_2315_1_2winding_transformer,734,675,0.474,-6.324,0.454,-6.494,"LINESTRING(0.474 -6.324, 0.454 -6.494)",2.8523212086241365,2.852435750446776,3.4202092722996853,3.4190050419550726,2.4259874321745345,2.4259952759519567,3.4201881349021344,3.4188575232321523
branch,line_2280_to_2351_1_cp,1028,1279,0.298,-8.12,0.22,-8.532,"LINESTRING(0.298 -8.12, 0.22 -8.532)",0.9222400235778121,0.9228167862282535,1.1342370528755983,1.1317213239316612,0.7718270466418833,0.7727406485071616,1.1353684187593174,1.125737043200315
branch,xf_1432_to_1625_1_2winding_transformer,285,83,0.806,-0.214,0.658,-0.23,"LINESTRING(0.806 -0.214, 0.658 -0.23)",5.348531668231306,5.349218512166047,6.424884715973497,6.425140394123743,4.542444006218853,4.54263639353467,6.425264977290872,6.425699525921165
branch,line_1429_to_1432_1_cp,998,285,0.312,-0.32,0.806,-0.214,"LINESTRING(0.312 -0.32, 0.806 -0.214)",2.164618352150755,2.1549305288260263,2.2083408725607154,2.2315081666276284,2.0850764690228325,2.079851571283324,2.216560112694124,1.9740488214823166
branch,line_4107_to_4111_1_cp,1551,1453,-5.588,-3.294,-6.078,-3.288,"LINESTRING(-5.588 -3.294, -6.078 -3.288)",20.560537588161576,20.5973050378927,24.882274078132347,24.94351324794219,17.440567813498486,17.419471834396795,24.87454834028951,24.991536291159726
branch,xf_4264_to_4440_1_2winding_transformer,1673,376,-4.274,-7.738,-4.43,-7.65,"LINESTRING(-4.274 -7.738, -4.43 -7.65)",11.96281814383124,21.9115161078528,30.88296135091103,61.60095462437778,12.115152031496365,12.175574327755946,25.556200713496054,61.273788299483854
branch,line_1027_to_1358_1_cp,1893,1077,5.502,5.616,5.754,5.734,"LINESTRING(5.502 5.616, 5.754 5.734)",49.569863118596444,47.73204822174109,50.596301456222236,41.579655123445235,47.09389530194771,47.143998961372056,44.07500155217861,17.315165763511253
branch,line_4231_to_4275_1_cp,1225,1335,-4.804,-6.15,-4.582,-5.908,"LINESTRING(-4.804 -6.15, -4.582 -5.908)",0.1871369082420888,0.18713412096316911,0.22458900742746668,0.2245742777893285,0.15905655963485918,0.15905662667653234,0.22458446058738138,0.2245742777892964
branch,line_3163_to_3504_2_cp,168,1783,-1.088,5.438,-0.958,5.56,"LINESTRING(-1.088 5.438, -0.958 5.56)",23.64405640669856,5.755777774850321,23.456607850389922,7.0589941080726355,23.782395852060834,6.210715567743677,15.951943906002406,4.43481397599882
branch,line_1108_to_1208_1_cp,1278,302,4.852,-3.19,4.796,-3.146,"LINESTRING(4.852 -3.19, 4.796 -3.146)",15.51479653246205,10.594907495791603,15.402641036972433,11.021406237444443,15.224089063540191,10.870423875460725,17.425834483193377,8.420274820259362
branch,xf_4273_to_4447_2_2winding_transformer,1106,488,-4.694,-6.284,-4.816,-6.442,"LINESTRING(-4.694 -6.284, -4.816 -6.442)",8.008677876243162,2.9923123670667473,11.34654383622693,7.261326131625523,8.5759711390219,2.383912958836659,7.650206289164626,12.701575952602434
branch,xf_3603_to_3444_1_2winding_transformer,636,1580,-0.67,7.028,-0.614,7.4,"LINESTRING(-0.67 7.028, -0.614 7.4)",8.603902297551274,3.9269108589740545,9.261425854750103,4.8571711714155885,10.22520265009243,4.022511623532688,10.659318567490086,7.023252123863287
branch,xf_3486_3561_3487_1_3winding_transformer_br3,1914,396,-2.486,12.978,-2.486,12.978,"LINESTRING(-2.486 12.978, -2.486 12.978)",16.84483645128867,16.817409337617843,19.91895560927424,19.874873096174028,14.636983655541558,14.605112083192786,19.914146909326075,19.874320135383897
branch,line_1179_to_1200_3_cp,63,364,0.796,-0.122,1.056,-0.11,"LINESTRING(0.796 -0.122, 1.056 -0.11)",8.121380797600848,8.121597620253988,8.525957929374101,12.515131367155648,7.829515220717279,7.829642112963926,10.090758625141477,14.733248242201737
branch,xf_1149_to_1081_2_2winding_transformer,1709,1272,1.442,1.364,1.574,1.478,"LINESTRING(1.442 1.364, 1.574 1.478)",1.2753169902025303e-5,1.1984360127784197e-5,1.3180393938665553e-5,1.2162161938968304e-5,1.2881857693665066e-5,1.1937111151203822e-5,1.3108653045279928e-5,1.2103512353213159e-5
branch,line_1246_to_1340_2_cp,617,309,0.918,-0.95,0.934,-0.53,"LINESTRING(0.918 -0.95, 0.934 -0.53)",49.94972954981114,49.96350998636442,51.07111201843636,38.78230785381746,50.837683579415106,43.49510044679221,51.0849485880742,32.43182201654773
branch,line_5118_to_5119_4_cp,580,262,2.224,-11.576,2.146,-11.292,"LINESTRING(2.224 -13.576, 2.146 -13.292)",21.45099646804063,21.451867792486855,21.425960843531396,21.518632643439524,21.280116087083677,21.280154937421923,21.49186337883566,21.647416754172188
branch,xf_2141_to_2338_3_2winding_transformer,1352,1227,2.034,-8.552,2.062,-8.706,"LINESTRING(2.034 -8.552, 2.062 -8.706)",5.535397923631555,5.535049387975144,6.659382946313162,6.658517450315777,4.696807507263751,4.6966932076154455,6.659216302397403,6.660502420672307
branch,xf_2105_to_2214_2_2winding_transformer,535,1269,0.528,-7.256,0.482,-7.682,"LINESTRING(0.528 -7.256, 0.482 -7.682)",19.531979590360592,19.52825698598782,23.47389092437728,23.45782868515422,16.58736715473266,16.587275474164635,23.468164385001828,23.46448140554501
branch,xf_3623_to_3647_3_2winding_transformer,1671,1562,-1.632,6.536,-1.674,6.684,"LINESTRING(-1.632 6.536, -1.674 6.684)",13.078201247213409,11.414140782171737,19.91057411014693,11.604821829048436,15.911423395590482,9.256432092189558,22.566894352525892,8.612998006030871
branch,line_1205_to_1359_1_cp,1971,1847,0.282,-0.578,-0.438,-0.574,"LINESTRING(0.282 -0.578, -0.438 -0.574)",2.0056373080724734,2.0056372129104454,2.4057430957916663,2.4057430963888717,1.7053394708404284,1.7053393802954957,2.4057430957825954,2.40574309597487
branch,line_3021_to_3634_1_cp,1981,274,-2.592,8.312,-2.66,8.522,"LINESTRING(-2.592 8.312, -2.66 8.522)",3.6604768531352514,3.6910566811675496,7.210516859153612,6.831537404167863,3.5275887916804236,3.5913664469423594,6.823013850980524,14.206128891952824
branch,xf_2101_to_2227_3_2winding_transformer,602,1799,0.08,-7.53,0.004,-7.694,"LINESTRING(0.08 -7.53, 0.004 -7.694)",20.175791334941156,15.522986998606678,25.910060537531454,18.251533808697857,20.897505628630892,12.060827411444317,18.36472937127955,28.410384772530616
branch,line_3284_to_3646_1_cp,1148,1548,-2.716,10.018,-2.784,9.656,"LINESTRING(-2.716 10.018, -2.784 9.656)",21.913646633740424,21.561766702147164,26.274339218307073,26.460477926180932,18.623661938107926,18.455568814634667,26.188949916935826,27.42306411512275
branch,xf_3359_3360_3361_3_3winding_transformer_br2,1912,81,-3.186,7.092,-3.2,7.056,"LINESTRING(-3.186 7.092, -3.2 7.056)",2.6207143069706196e-5,3.2064264887434154e-5,2.6020741564066784e-5,3.208462255903518e-5,2.6281567376258716e-5,3.1924177199581114e-5,2.5568940206505292e-5,3.240616874121816e-5
branch,xf_4121_to_4369_1_2winding_transformer,1142,1394,-5.266,-3.152,-5.976,-2.706,"LINESTRING(-5.266 -3.152, -5.976 -2.706)",1.832068566913312,2.570520258659029,3.9725236968807316,3.6001120902587074,2.5539254911926186,2.814677307459478,2.0016080138546903,12.330231079308284
branch,line_3123_to_3633_1_cp,935,1389,-2.544,4.796,-2.294,5.012,"LINESTRING(-2.544 4.796, -2.294 5.012)",2.186144459650486,2.1861441408095237,2.6147462281575216,2.614777492002841,1.8826304528533024,1.8826298871659615,2.6145129516618066,2.614853955443118
branch,xf_1402_to_1613_1_2winding_transformer,1554,1608,3.972,3.886,4.288,3.886,"LINESTRING(3.972 3.886, 4.288 3.886)",21.13551556429557,21.220007447068067,25.67423068456442,25.647518699672688,17.793748405986463,17.89188663736196,25.643481613541724,25.706624287654794
branch,xf_2107_to_2004_2_2winding_transformer,634,1167,1.91,-6.022,1.994,-6.074,"LINESTRING(1.91 -6.022, 1.994 -6.074)",71.29669434990076,71.31442607408648,70.82031500133506,70.82061144953128,71.52057713717224,71.52449981908194,70.85225091581978,70.77495184648855
branch,xf_1206_to_1517_2_2winding_transformer,1393,490,1.734,-2.658,1.788,-2.764,"LINESTRING(1.734 -2.658, 1.788 -2.764)",0.2943042153541656,0.865524932185713,2.2924758474593774,2.292337265648636,4.412648459951703,0.1251375663979274,2.292459242943859,13.878888712383889
branch,line_3094_to_3516_1_cp,93,372,-3.79,13.648,-3.472,13.494,"LINESTRING(-3.79 13.648, -3.472 13.494)",28.20744018194944,28.79424413947828,33.917056031751564,34.411609290610386,23.942928224137066,24.40246676258132,33.9932612316582,34.60737040967246
branch,line_5062_to_5064_1_cp,66,1470,3.378,-11.122,3.384,-11.056,"LINESTRING(3.378 -13.122, 3.384 -13.056)",3.8398298976991236e-5,3.837162991750711e-5,3.859834959731264e-5,3.9107936540442274e-5,3.783475632291707e-5,3.784544917410854e-5,3.9003021081315505e-5,3.9107945381889306e-5
branch,xf_4324_to_4481_1_2winding_transformer,1651,1045,-3.66,-4.21,-3.706,-4.122,"LINESTRING(-3.66 -4.21, -3.706 -4.122)",6.0501344875485525,6.0440951606984195,7.272644985647653,7.262993184506536,5.136338896253064,5.13255140650055,7.274771761396892,7.260594599231599
branch,line_3543_to_3547_1_cp,139,1310,-1.37,7.35,-1.812,8.004,"LINESTRING(-1.37 7.35, -1.812 8.004)",8.665839546950693,8.657132696756152,10.43261906503523,10.4185810058614,7.3494990673318075,7.344276170801317,10.428291949300023,10.412363768641038
branch,xf_3192_to_3193_2_2winding_transformer,835,982,-1.952,6.51,-2.092,6.59,"LINESTRING(-1.952 6.51, -2.092 6.59)",0.052290479136252684,1.0761386006102864,1.0802549326355164,0.06841638204548564,1.5132407967526313,1.4245398752755247,3.2684748680902036,3.0455431188220623
branch,line_3010_to_3174_1_cp,326,1374,-2.69,8.11,-2.85,8.182,"LINESTRING(-2.69 8.11, -2.85 8.182)",18.567938211280016,18.585417390829814,22.405926010669944,22.41543429389431,15.722913659536243,15.741849274414765,22.402008904188886,22.42882842173776
branch,xf_1117_to_1174_1_2winding_transformer_merged_with_line_1174_to_1491_1_cp,50,1342,1.528,0.054,1.75,0.288,"LINESTRING(1.528 0.054, 1.75 0.288)",38.72901645270919,38.67861077596639,38.14144044915715,38.171905937330955,24.574836919494892,24.71573655584933,38.14731242915867,38.25789443596932
branch,line_4236_to_4237_1_cp,888,1898,-4.792,-4.77,-5.288,-5.35,"LINESTRING(-4.792 -4.77, -5.288 -5.35)",2.040994287242858,2.375312747037188,3.2132763110877245,3.295155748467397,1.0969550266090093,1.4117809062892583,3.159879858241079,3.43536648099169
branch,xf_2162_to_2271_2_2winding_transformer,734,551,0.474,-6.324,0.476,-6.456,"LINESTRING(0.474 -6.324, 0.476 -6.456)",7.963864035648848,7.963844505723544,7.832495796309069,7.782366288680162,7.961447578511939,7.961426906483886,7.818916770178876,7.684538872440284
branch,line_1196_to_1241_1_cp,433,1802,1.164,1.678,0.9,1.97,"LINESTRING(1.164 1.678, 0.9 1.97)",1.915843940673819,1.9158354830269306,2.2964039064044885,2.2964434912301357,1.6292296019894765,1.6292317587563874,2.296470176877039,2.296452918702516
branch,xf_2191_2025_2026_2_3winding_transformer_br1,1146,837,1.48,-3.778,1.584,-3.854,"LINESTRING(1.48 -3.778, 1.584 -3.854)",29.06285023588873,2.84051805016089,28.724183659819996,28.589560893608173,7.057152685229977,1.7573970047281684,28.61448934457113,28.362440022166236
branch,xf_4254_4377_4432_1_3winding_transformer_br3,1251,151,-4.612,-7.644,-4.498,-7.462,"LINESTRING(-4.612 -7.644, -4.498 -7.462)",15.315057857105705,14.213813991511884,27.55146308986979,18.530642944430728,10.105679615616305,15.584733286045582,27.549299660204596,19.494430689150498
